"DateTime","Tnx#","Action","Asset","AssetType","Segment","Quantity","Price","NotionalValue","Status","StatusNote","Rationale","RowHash"
"2025-08-12T19:40:00Z",1042,"Buy","NYSE:FOUR","Stock","Growth",24,86.97,2087.2799999999997,"","","Increase allocation","60dc58301d036e24416196fd8915ee4ace75f049232210e71cd17cd1ba3b2d35"
"2025-08-12T10:06:00Z",1041,"Buy","NYSE:FOUR","Stock","Growth",12,88,1056,"","","New allocation","9f678837cc8495fa4638a742f82c42d63fcdb605f79a0680d65ab4110be6129e"
"2025-08-08T12:22:00Z",1040,"Buy","NASDAQ:APP","Stock","Growth",10,441.82,4418.2,"","","Increase allocation","dfce313807ad6dcca5a87e171378e404a8eba4ffb62a316456c6e9b9187eba10"
"2025-08-08T11:52:00Z",1039,"Buy","NASDAQ:ALAB","Stock","Growth",12,172.59,2071.08,"","","Increase allocation","d5db5eb18376fc33997c84eec5e36e046c9eb1d07c8025765fc7ecfa9a05a963"
"2025-08-07T08:40:00Z",1038,"Buy","NASDAQ:ALAB","Stock","Growth",6,175.14,1050.84,"","","New allocation","c35fa0c6d973d23a09bfd7867fde879d87c463bae458ff0f8ace59770c24cfe9"
"2025-08-06T11:22:00Z",1037,"Sell","NASDAQ:STX","Stock","Stability",-30,151.77,-4553.1,"","","Decrease allocation","cf5771e60d2597cc9c7de03246583f4030095531fcde3b8f373222cb06b97645"
"2025-08-06T10:34:00Z",1036,"Buy","NYSE:RDDT","Stock","Growth",6,197.67,1186.02,"","","New allocation","a336896dad0fdfb3a6b31ca7c51afbad8a41ab4aeba0cfdbc3d93bd86fe90f4e"
"2025-07-30T13:45:00Z",1035,"Buy","NASDAQ:STX","Stock","Stability",30,142.14,4264.2,"","","Increase allocation","515f7f57e9d47cf11a0b6d62b91689653ff57465b80529ba4d893f572175d401"
"2025-07-28T10:30:00Z",1034,"Sell","NYSE:TSM","Stock","Stability",-5,232.51,-1162.55,"Corrected","Txn#1049 Date/Time incorrect","Closing allocation","802f95a09b2f8c02c834677c66b29204a834e1a8fb5d054d9f684bbd9566c7b0"
"2025-07-28T10:30:00Z",1033,"Buy","NYSE:TSM","Stock","Stability",5,241.58,1207.9,"","","New allocation","ca1f02a905b57ad8459353b7a1f5c04dc170dc41ea3ade4a7aa46552b84fd65a"
"2025-07-24T18:36:00Z",1032,"Buy","NYSEAMERICAN:ORLA","Stock","Core",200,10.25,2050,"","","Increase allocation","b0921b8b85bdc6ad5329887d9f5bf2d27cd7802dfadc0374fa9fd1d6a70c574f"
"2025-07-17T11:47:00Z",1031,"Buy","NYSE:TEVA","Stock","Stability",115,16.07,1848.05,"","","Increase allocation","49bf0f8ecd771e05d2f6cc3a66faf062ad54ba80ee63d51cb2643dd7dd646c74"
"2025-07-14T16:09:00Z",1030,"Buy","NASDAQ:APP","Stock","Growth",5,357.66,1788.3000000000002,"","","Increase allocation","c6b945d228425f9d4173e11e3db68a5788a179c132df3961f68c499a2f172f7b"
"2025-07-14T15:54:00Z",1029,"Sell","NASDAQ:TEM","Stock","Growth",-86,58.22,-5006.92,"","","Closing allocation","f863ce3b1f6bbb28d7100221732591e2f3b0083407aea16a583880c0b5dfb866"
"2025-07-09T17:08:00Z",1028,"Buy","NYSE:TEVA","Stock","Stability",60,16.8,1008,"","","Increase allocation","984a0b9d388e25eba84878442bc91b37e9bd3e40a405554c62627e82c00ba319"
"2025-07-09T13:34:00Z",1027,"Buy","NYSEAMERICAN:ORLA","Stock","Core",200,10.37,2074,"","","Increase allocation","7bc453da8eb14569f639a13c1a916f4cf0eba92fec8be5b4ddeb2485c2237e64"
"2025-07-07T14:06:00Z",1026,"Buy","NASDAQ:INSM","Stock","Growth",10,95.96,959.5999999999999,"","","Increase allocation","a817040ac189951823ec03bc8f9a67fa09c29c2467fd49fdab43739d3f8f50d8"
"2025-06-25T23:59:00Z","","Dividend","NASDAQ:STX","Stock","",60,0.72,43.199999999999996,"","","Dividend received","94627174f94fa6f4f4aa00f314a050057a7b0024e65251a7f91731d661c94a7c"
"2025-06-24T19:16:00Z",1025,"Buy","NYSEAMERICAN:ORLA","Stock","Core",222,10.17,2257.74,"","","Increase allocation","69ca8e64ae37254be6fa877b4e85e3dc02c331ebe01b40d5616266a153021fe9"
"2025-06-23T19:56:00Z",1024,"Buy","NYSE:UBER","Stock","Stability",51,85.17,4343.67,"","","Increase allocation","6c4f7f12352853081cc2f3054a3434943da8d66b9a7589cde8f5f4d1912902a5"
"2025-06-23T19:53:00Z",1023,"Buy","NASDAQ:CHYM","Stock","Growth",35,29.93,1047.55,"","","New allocation","3e3c9dda121a73bf8aa3d5172296c98b6f215e8aff2e2c4b671391f82f4e8243"
"2025-06-23T16:20:00Z",1022,"Buy","NASDAQ:HTZ","Stock","Stability",300,6.09,1827,"","","New allocation","2079d23b39bde0058f6bd12c4b63b502c2f1f7bc7835ed9f96d5e58e064dcb43"
"2025-06-18T16:00:00Z","","Dividend","NYSE:VST","Stock","",43,0.225,9.675,"","","Dividend received","f0110032520496d13515f471b6b3b2979627dc95b722d471c000b414fdcb5a05"
"2025-06-10T14:37:00Z",1021,"Sell","NASDAQ:WWD","Stock","Stability",-2,233.5,-467,"","","Rebalancing","bc3308befea5e805beeb0c37ab526fb4f4ce5a1dabd4d30ccb56a86ac2163c7f"
"2025-06-02T18:34:00Z",1020,"Buy","OTCMKTS:HESAY","Stock","Stability",3,272.66,817.98,"","","Initial allocation","498b2954e8f4a86c99a0fd647989f50f55224ef24178bb813eb6672f36ae07e3"
"2025-06-02T16:33:00Z",1019,"Buy","NYSE:UBER","Stock","Stability",59,83.96,4953.639999999999,"","","Initial allocation","37698739edd036090a9114c70b0fc3fc5671f8a09322093bee7d2522343cee77"
"2025-06-02T16:20:00Z",1018,"Buy","NASDAQ:TMDX","Stock","Growth",55,124.88,6868.4,"","","Initial allocation","67d7822fbc5c1f231758f3205ba1f1d3cdff2ba37d7bd9eb5193438ae93f75bb"
"2025-06-02T16:11:00Z",1017,"Buy","NYSE:SMR","Stock","Growth",93,31.93,2969.49,"","","Initial allocation","a7fb52021894c57334021a39c1a315ca33c8ad1cfbd9419c56e74a04be4e372c"
"2025-06-02T16:06:00Z",1016,"Buy","NASDAQ:APP","Stock","Growth",5,396.2,1981,"","","Initial allocation","435729f6dc6a261d735677e4685461081d36722a3b0d11db8f7da34a92f2aef9"
"2025-06-02T16:01:00Z",1015,"Buy","NYSE:VST","Stock","Stability",43,168.68,7253.240000000001,"","","Initial allocation","50f05a8ff8b03b0d3c6c00e1ce8f56fbe812dc39633b6f457dbe3fe53c7b7bd1"
"2025-06-02T15:05:00Z",1014,"Buy","NYSE:AEM","Stock","Core",25,123.65,3091.25,"","","Initial allocation","e83947d42b22d18d20a5263cefbe8f34f136721a48222598f00476f59173c1a7"
"2025-06-02T15:03:00Z",1013,"Buy","NASDAQ:STX","Stock","Stability",60,118.44,7106.4,"","","Initial allocation","0b440c05840c37523dfef5fb2b6300fc5f916ab3dd80d6bf3a4f6907bbb21871"
"2025-06-02T14:57:00Z",1012,"Buy","NYSE:TEVA","Stock","Stability",179,16.91,3026.89,"","","Initial allocation","78bafc6d1b1a8ebd68faaa3d4564ad2cf2043043491eb61a3de01de88a21eb7e"
"2025-06-02T14:45:00Z",1011,"Buy","NASDAQ:TEM","Stock","Growth",86,62.66,5388.759999999999,"","","Initial allocation","28268a11851f0d5782f860a64165c865310712b5b90079bcc773cb66c9cb91c5"
"2025-06-02T14:41:00Z",1010,"Buy","NASDAQ:MELI","Stock","Stability",3,2542.77,7628.3099999999995,"","","Initial allocation","0cf2cfe4962bf6b1e00dfa901b49e5eab060387fe08107e9d70bb1343837eb9a"
"2025-06-02T14:39:00Z",1009,"Buy","NASDAQ:PRCH","Stock","Growth",329,9.09,2990.61,"","","Initial allocation","c6105fb7a2823f57f8e6c7f3fc9c95b476e097968599f4b673331fad3509aee9"
"2025-06-02T14:36:00Z",1008,"Buy","NYSE:SE","Stock","Stability",44,162.04,7129.759999999999,"","","Initial allocation","d92fc0b27975adbc6895f8dff87b668ee29c2ae29852f4dd4bd0c30cc7f08a32"
"2025-06-02T14:34:00Z",1007,"Buy","NYSE:PAAS","Stock","Core",287,26.12,7496.4400000000005,"","","Initial allocation","ade8fdc01d2d509b5258fc4b77950dfae384301d30659507668c482169f562af"
"2025-06-02T14:32:00Z",1006,"Buy","NASDAQ:NTRA","Stock","Growth",25,157.85,3946.25,"","","Initial allocation","a5ba731c89016d9cae970453a6ee4a4869f04f8cd01f4a5fc2e1d3edc8fad431"
"2025-06-02T14:31:00Z",1005,"Buy","NASDAQ:VRNA","Stock","Growth",62,82.71,5128.0199999999995,"","","Initial allocation","4c078cbe66806b2e434e083fe278d69ce33e7d81455dd060f384bc57c71f233d"
"2025-06-02T14:29:00Z",1004,"Buy","NASDAQ:WWD","Stock","Stability",2,216.64,433.28,"","","Initial allocation","604db444193109b05d8fe6aa598da90bb95d272d30ec0c13dd02081ba6a10043"
"2025-06-02T14:24:00Z",1003,"Buy","NASDAQ:INSM","Stock","Growth",10,70.42,704.2,"","","Initial allocation","8876a441b0d840c065f8b0127d2562fb11c255ba9611364270fd6195ad9047b0"
"2025-06-02T14:07:00Z",1002,"Buy","NYSEAMERICAN:ORLA","Stock","Core",378,11.22,4241.16,"","","Initial allocation","472eea2b967858dd26ade992347df3b50c7a01ca2f58dcd65933eb6c42bc67ad"
"2025-06-02T14:01:00Z",1001,"Buy","NYSE:HL","Stock","Core",1167,5.61,6546.870000000001,"","","Initial allocation","5dbdf3019e09dbc9612c54d667cb70328e5c9d833ca75101867048c6229b2340"
"2025-06-19T14:19:22Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T14:34:28Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T14:48:58Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T15:06:17Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T15:19:14Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T15:33:54Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T15:50:05Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T16:04:02Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T16:18:56Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T16:34:07Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T16:48:40Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T17:03:51Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T17:18:23Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T17:33:51Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T17:48:53Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T18:04:10Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T18:18:41Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T18:34:04Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
"2025-06-19T18:49:20Z","","Price Update","Updated Holdings with Yahoo Finance, BrueggerPortfolio with GOOGLEFINANCE for USDCHF=X, EURUSD=X, GBPUSD=X, GC=F, NASDAQ:TEM, NASDAQ:TMDX, NYSE:AEM, NASDAQ:APP, NYSE:SE, NYSE:PAAS, NASDAQ:STX, NASDAQ:MELI, NYSE:VST, NYSE:HL, NASDAQ:VRNA, NYSE:UBER, NASDAQ:NTRA, NYSEAMERICAN:ORLA, NASDAQ:PRCH, NYSE:SMR, NYSE:TEVA, NASDAQ:INSM, OTCMKTS:HESAY","updateHoldingsPrices","","","","","","","",""
